RDMD_ID,Region,"Household ID","H5 - Reported incident to authority","I4 - Type of construction materials of the floor","I7 - Presence electricity in the building/house"
37110,15,362100100000000090009," ",2,1
37111,15,362100100000000320031," ",1,1
37112,15,362101000000000150015," ",1,1
37113,15,362101000000000370037," ",1,1
37114,15,362101300000000980084," ",2,1
37115,15,362101300000000768889," ",1,1
37116,15,362101300000000100009," ",2,1
37117,15,362101300000000320029," ",1,1
37118,15,362101300000000540049," ",1,1
37119,15,362102400000001010106," ",2,1
37120,15,362102400000000130016," ",1,1
37121,15,362102400000000790084," ",2,1
37122,15,362102400000000350040," ",1,1
37123,15,362102400000000570062," ",2,1
37124,15,362104000000000130013," ",2,1
37125,15,362104000000000570057," ",1,1
37126,15,362104000000000350035," ",1,1
37127,15,362400900000000360111," ",2,1
37128,15,362400900000000020004," ",1,1
37129,15,362400900000000020003," ",1,1
37130,15,362400900000000360109," ",2,1
37131,15,362400900000000250086," ",1,1
37132,15,362400900000000020005," ",1,1
37133,15,070303700000000240037," ",4,2
37134,15,070303700000000460092," ",4,1
37135,15,070400500000000600086," ",2,1
37136,15,070400500000000810120," ",2,1
37137,15,070400500000000210021," ",1,1
37138,15,070400500000002018004," ",2,1
37139,15,070400500000000810119," ",2,1
37140,15,070400500000001010152," ",2,1
37141,15,070400500000001818005," ",2,1
37142,15,070400500000001018001," ",1,1
37143,15,070400500000001618002," ",2,1
37144,15,070400500000001418003," ",2,1
37145,15,070400500000001210189," ",2,1
37146,15,070400500000001210188," ",2,1
37147,15,070400500000000600085," ",1,1
37148,15,070400500000000430047," ",2,1
37149,15,070401100300000410041," ",4,2
37150,15,070401100300001300130," ",4,1
37151,15,070401100300001090109," ",1,1
37152,15,070401100300000668001," ",2,1
37153,15,070401100300001510151," ",4,1
37154,15,070401100300000870087," ",2,2
37155,15,070401700000002050164," ",2,1
37156,15,070401700000001500141," ",2,2
37157,15,070401700000001800169," ",1,1
37158,15,070401700000000190017," ",3,2
37159,15,070401700000001088003," ",6,2
37160,15,070401700000000588002," ",2,1
37161,15,070401700000001678001," ",2,2
37162,15,070401700000000430037," ",2,1
37163,15,070401700000000888004," ",1,1
37164,15,070401700000001360127," ",2,1
37165,15,070401700000001220113," ",6,2
37166,15,070402000300000540051," ",2,1
37167,15,070402000300001690165," ",2,1
37168,15,070402000300001230120," ",2,2
37169,15,070402000300001460143," ",2,1
37170,15,070402000300001920187,2,2,1
37171,15,070402000300000780075," ",2,1
37172,15,070402000300001000097," ",2,1
37173,15,070402000300001148002," ",2,1
37174,15,070402000300001710266," ",4,2
37175,15,070402000300000258001," ",1,1
37176,15,070402100000001370146," ",2,1
37177,15,070402100000000120012," ",2,2
37178,15,070402100000000970099," ",2,1
37179,15,070402100000000970098," ",2,1
37180,15,070402100000000570057,2,4,2
37181,15,070502200000004380436," ",2,1
37182,15,070502200000004090407," ",2,1
37183,15,070502200000002350233,2,2,1
37184,15,070502200000005550551,2,1,1
37185,15,070502200000001480146," ",3,1
37186,15,070502200000002640262," ",2,1
37187,15,070502200000003220320," ",2,1
37188,15,070502200000000280026,2,2,1
37189,15,070502200000003510349," ",3,1
37190,15,070502200000005810579," ",2,1
37191,15,070502200000004680466," ",3,1
37192,15,070502200000001770175," ",1,1
37193,15,070502200000002930291," ",1,1
37194,15,070502200000005260524," ",2,1
37195,15,070502200000006680666," ",6,1
37196,15,070502200000002060204," ",1,1
37197,15,070502200000000590057," ",2,1
37198,15,070502200000001190117,2,3,1
37199,15,070502200000003808001," ",3,1
37200,15,070502200000006100608," ",6,1
37201,15,070502200000006390637," ",1,1
37202,15,070504200000001730172," ",6,1
37203,15,070504200000000750073," ",1,2
37204,15,070504200000000610059," ",1,1
37205,15,070504200000001030102," ",6,2
37206,15,070504200000000300029," ",1,1
37207,15,070504200000000460045," ",1,1
37208,15,070504200000002410240," ",1,1
37209,15,070504200000002310230," ",6,2
37210,15,070504200000000898001," ",1,1
37211,15,070504200000001878003," ",6,1
37212,15,070504200000001590158," ",1,1
37213,15,070504200000002130212," ",6,1
37214,15,070504200000000140014," ",1,1
37215,15,070504200000001170116," ",6,2
37216,15,070504200000001310130,2,6,2
37217,15,070504200000002018002," ",6,2
37218,15,070703300000002690357," ",1,1
37219,15,070703300000001690199," ",1,1
37220,15,070703300000001890228," ",2,1
37221,15,070703300000001090131," ",2,2
37222,15,070703300000000030003," ",2,1
37223,15,070703300000000270029," ",2,1
37224,15,070703300000001490174," ",3,1
37225,15,070703300000002490328," ",4,2
37226,15,070703300000003290417," ",2,1
37227,15,070703300000001290152," ",1,1
37228,15,070703300000000890106," ",1,1
37229,15,070703300000002090256," ",4,2
37230,15,070703300000000690083," ",1,1
37231,15,070703300000002890377," ",1,1
37232,15,070703300000003090397," ",2,2
37233,15,070703300000000490057," ",1,1
37234,15,070703400000007410916," ",2,1
37235,15,070703400000004980674," ",2,1
37236,15,070703400000007038001," ",2,1
37237,15,070703400000004620626," ",2,2
37238,15,070703400000005360712," ",1,1
37239,15,070703400000006310807," ",2,1
37240,15,070703400000000220027," ",1,1
37241,15,070703400000001460203," ",2,1
37242,15,070703400000002710371," ",2,1
37243,15,070703400000001460202," ",2,1
37244,15,070703400000000160019," ",2,1
37245,15,070703400000001280175," ",1,1
37246,15,070703400000003750512," ",2,1
37247,15,070703400000001090147," ",4,2
37248,15,070703400000002500345," ",3,1
37249,15,070703400000005550731," ",2,2
37250,15,070703400000007220899," ",2,1
37251,15,070703400000006660844," ",2,1
37252,15,070703400000002890397," ",4,1
37253,15,070703400000000850114," ",1,1
37254,15,070703400000000650086," ",1,1
37255,15,070703400000001030139," ",2,2
37256,15,070703400000006470825," ",1,1
37257,15,070703400000003330456," ",2,2
37258,15,070703400000005740750," ",2,1
37259,15,070703400000006840862," ",2,1
37260,15,070703400000001470204," ",1,1
37261,15,070703400000000600079," ",1,1
37262,15,070703400000004620627," ",2,1
37263,15,070703400000004000541," ",2,1
37264,15,070703400000000440056," ",2,1
37265,15,070703400000003250446," ",2,1
37266,15,070703400000001880264," ",1,1
37267,15,070703400000004810646," ",2,2
37268,15,070703400000001840258," ",2,1
37269,15,070703400000002270316," ",2,1
37270,15,070703400000003530484," ",2,2
37271,15,070703400000005170693," ",1,1
37272,15,070703400000002300320," ",1,1
37273,15,070703400000002840390," ",2,1
37274,15,070703400000006120788," ",2,1
37275,15,070703400000003100427," ",1,1
37276,15,070703400000002040288," ",1,1
37277,15,070703400000004200568," ",2,2
37278,15,070900300000002730273," ",2,2
37279,15,070900300000002330233," ",2,2
37280,15,070900300000000930093," ",2,2
37281,15,070900300000001530153," ",2,2
37282,15,070900300000000300030," ",2,2
37283,15,070900300000003130313," ",1,2
37284,15,070900300000000060006," ",4,2
37285,15,070900300000001330133," ",2,2
37286,15,070900300000000530053," ",2,2
37287,15,070900300000002130213," ",1,2
37288,15,070900300000001930193," ",2,2
37289,15,070900300000002930293," ",2,2
37290,15,070900300000001130113," ",2,2
37291,15,070900300000001730173," ",2,2
37292,15,070900300000002530253," ",2,2
37293,15,070900300000000730073," ",2,2
37294,15,070900800000003040304," ",2,2
37295,15,070900800000001840184," ",2,2
37296,15,070900800000001040104," ",2,2
37297,15,070900800000001240124," ",2,2
37298,15,070900800000002840284," ",1,1
37299,15,070900800000000430043," ",2,2
37300,15,070900800000000650065," ",1,2
37301,15,070900800000002440244," ",2,1
37302,15,070900800000002240224," ",2,2
37303,15,070900800000000210021," ",2,2
37304,15,070900800000002640264," ",2,2
37305,15,070900800000000850085," ",2,2
37306,15,070900800000001640164," ",2,2
37307,15,070900800000002040204," ",2,2
37308,15,070900800000001440144," ",2,2
37309,15,070901100000001610161," ",1,2
37310,15,070901100000001810181," ",2,2
37311,15,070901100000002210221," ",1,2
37312,15,070901100000000380038," ",2,2
37313,15,070901100000000980098," ",2,2
37314,15,070901100000001180118," ",2,2
37315,15,070901100000002010201," ",1,2
37316,15,070901100000001380138," ",2,2
37317,15,070901100000000180018," ",2,2
37318,15,070901100000000580058," ",2,2
37319,15,070901100000000780078," ",2,2
37320,15,071000600000002140214," ",3,1
37321,15,071000600000000600060," ",1,1
37322,15,071000600000002420242," ",3,1
37323,15,071000600000001720172," ",1,1
37324,15,071000600000002280228," ",4,1
37325,15,071000600000002008001," ",4,1
37326,15,071000600000000888002," ",4,2
37327,15,071000600000001160116," ",1,1
37328,15,071000600000000460046,2,1,1
37329,15,071000600000000320032," ",4,1
37330,15,071000600000002980298," ",4,1
37331,15,071000600000000130013," ",3,1
37332,15,071000600000001440144," ",1,1
37333,15,071000600000001020102," ",4,1
37334,15,071000600000001860186,2,4,1
37335,15,071000600000001580158," ",4,2
37336,15,071000600000002840284," ",2,1
37337,15,071000600000001300130," ",4,1
37338,15,071000600000002568003," ",4,2
37339,15,071000600000000740074," ",4,1
37340,15,360300900000000070011," ",1,1
37341,15,360300900000000940098,2,1,1
37342,15,360300900000000560060," ",1,1
37343,15,360302400000000370035," ",2,1
37344,15,360302400000000990099," ",1,1
37345,15,360302400000000570057," ",1,1
37346,15,360302400000000780078," ",2,1
37347,15,360302400000000130013," ",1,1
37348,15,360302700000000510039," ",1,1
37349,15,360302700000000780063,2,1,1
37350,15,360302700000001060089," ",1,1
37351,15,360302900000000600063," ",1,1
37352,15,360302900000000960105," ",1,1
37353,15,360302900000000960106,2,1,1
37354,15,360302900000000600062," ",1,1
37355,15,360302900000000260029," ",2,1
37356,15,360304200000000040005," ",1,1
37357,15,360304200000000360072,2,1,1
37358,15,360304200000000590099," ",1,1
37359,15,360304600000000760076," ",1,1
37360,15,360304600000000550055,2,1,1
37361,15,360304600000000300030,2,1,1
37362,15,360304600000001250125," ",1,1
37363,15,360304600000001010101," ",1,1
37364,15,360304600000000060006," ",2,1
37365,15,360500400000000190019," ",1,1
37366,15,360500400000000510051," ",1,1
37367,15,360500400000002070109," ",1,1
37368,15,360500400000001140016," ",1,1
37369,15,360500400000001760078," ",1,1
37370,15,360500400000001450047," ",2,1
37371,15,360500400000000830083," ",1,1
37372,15,360500500000000270053," ",1,1
37373,15,360500500000000580110," ",2,1
37374,15,360501000000000340034," ",2,1
37375,15,360501000000000650066," ",1,1
37376,15,360501000000000960100," ",2,1
37377,15,360501100000001140131," ",1,1
37378,15,360501100000000210025," ",1,1
37379,15,360501100000000830100," ",2,1
37380,15,360501100000000210026," ",1,1
37381,15,360501100000000520064," ",2,1
37382,15,360501400000000360036," ",2,1
37383,15,360501400000000670067," ",1,1
37384,15,360501400000000050005," ",2,1
37385,15,360501900000000030003," ",2,1
37386,15,360501900000000650075," ",1,1
37387,15,360501900000000340040," ",1,1
37388,15,360501900000000960107," ",1,1
37389,15,360502800000000380038," ",1,1
37390,15,360502800000000690069," ",1,1
37391,15,360502800000000070007," ",1,1
37392,15,360503300000000120021," ",1,2
37393,15,360503300000000740101," ",4,1
37394,15,360503300000000430060," ",2,1
37395,15,360503400000000120019," ",2,1
37396,15,360900500000000030006," ",1,1
37397,15,360900500000000350072," ",1,1
37398,15,360900500000000350073," ",1,1
37399,15,360900500000000350074," ",1,1
37400,15,360900700000000040005,2,1,1
37401,15,360901100000000150015," ",1,1
37402,15,360901100000000770078," ",1,1
37403,15,360901100000000460047," ",1,1
37404,15,070200500200001060101," ",2,1
37405,15,070200500200001990192," ",1,1
37406,15,070200500200000760071," ",2,1
37407,15,070200500200004400429," ",1,1
37408,15,070200500200003490343," ",1,1
37409,15,070200500200002890284," ",2,1
37410,15,070200500200003790371," ",1,1
37411,15,070200500200004100399," ",2,1
37412,15,070200500200002290224," ",2,1
37413,15,070200500200001690163," ",2,1
37414,15,070200500200000440039," ",1,1
37415,15,070200500200003190313," ",2,1
37416,15,070200500200001360131," ",4,2
37417,15,070200500200000110011," ",1,1
37418,15,070201200000001890189," ",2,1
37419,15,070201200000000980098," ",1,1
37420,15,070201200000002190219," ",1,1
37421,15,070201200000002790279," ",1,1
37422,15,070201200000000680068," ",2,1
37423,15,070201200000000030003," ",1,1
37424,15,070201200000001280128," ",2,1
37425,15,070201200000000360036," ",1,1
37426,15,070201200000002490249," ",1,1
37427,15,070201200000003090309," ",1,1
37428,15,070201200000001590159," ",1,1
37429,15,070201400000000480043," ",2,1
37430,15,070201400000001800165," ",2,1
37431,15,070201400000001170105," ",2,1
37432,15,070201400000001470135," ",2,1
37433,15,070201400000000130012," ",2,2
37434,15,070201400000000820074," ",1,1
37435,15,070202000100001600160," ",1,1
37436,15,070202000100001230123," ",1,1
37437,15,070202000100001790179," ",1,1
37438,15,070202000100000660066," ",5,1
37439,15,070202000100002530253," ",1,1
37440,15,070202000100003090309," ",3,2
37441,15,070202000100001410141," ",2,1
37442,15,070202000100000850085," ",1,1
37443,15,070202000100000460004," ",2,1
37444,15,070202000100002910291," ",1,1
37445,15,070202000100001040104," ",1,1
37446,15,070202000100002350235," ",1,1
37447,15,070202000100001980198," ",2,1
37448,15,070202000100002720272," ",3,1
37449,15,070202000100002170217," ",3,1
37450,15,070202000100000260026," ",2,2
37451,15,070204900000002370230," ",2,1
37452,15,070204900000000770070," ",1,1
37453,15,070204900000000350029," ",2,1
37454,15,070204900000001570150," ",2,1
37455,15,070204900000000570050," ",2,2
37456,15,070204900000000120009," ",2,1
37457,15,070204900000002760271," ",2,1
37458,15,070204900000001970190," ",2,1
37459,15,070204900000001170110," ",2,1
37460,15,070204900000002560251," ",1,1
37461,15,070204900000002960291," ",1,1
37462,15,070204900000000970090," ",2,1
37463,15,070204900000001770170," ",1,1
37464,15,070204900000001378001," ",2,2
37465,15,070205600000001280125," ",2,1
37466,15,070205600000000360034," ",2,1
37467,15,070205600000000060006," ",2,2
37468,15,070205600000000660063," ",2,1
37469,15,070205600000000960093," ",2,1
37470,15,070205700000001030103," ",2,1
37471,15,070205700000000430043," ",5,1
37472,15,070205700000000730073," ",1,1
37473,15,070205700000001630163," ",4,1
37474,15,070205700000001330133," ",2,1
37475,15,070205700000000130013," ",2,1
37476,15,070206300000001050105," ",2,2
37477,15,070206300000002050206," ",2,2
37478,15,070206300000001450145," ",2,2
37479,15,070206300000001250125," ",1,2
37480,15,070206300000000200020," ",1,2
37481,15,070206300000000640064," ",2,1
37482,15,070206300000000420042," ",2,1
37483,15,070206300000000850085," ",1,2
37484,15,070206300000001850186," ",2,2
37485,15,070206300000000600060," ",2,2
37486,15,070206400100001738001," ",1,1
37487,15,070206400100004110423," ",1,1
37488,15,070206400100000510058," ",1,1
37489,15,070206400100002910303," ",1,1
37490,15,070206400100003510361," ",2,1
37491,15,070206400100004410453," ",1,1
37492,15,070206400100003810391," ",2,1
37493,15,070206400100002030213," ",2,1
37494,15,070206400100001130121," ",1,1
37495,15,070206400300002550226," ",1,1
37496,15,070206400300002120187," ",1,1
37497,15,070206400300000650045," ",1,1
37498,15,070206400300002350207," ",2,2
37499,15,070206400300001360109," ",2,1
37500,15,070206400300000300024," ",1,1
37501,15,070206400300001170090," ",2,1
37502,15,070206400300001930168," ",2,1
37503,15,070206800200000050005," ",1,1
37504,15,070206800200000140014," ",1,1
37505,15,070206800200000248001," ",1,1
37506,15,070300100100002500250," ",1,1
37507,15,070300100100000960095," ",2,1
37508,15,070300100100002080207," ",1,2
37509,15,070300100100002790278," ",1,1
37510,15,070300100100000530053," ",1,1
37511,15,070300100100000670067," ",1,1
37512,15,070300100100003210321," ",1,1
37513,15,070300100100001380137," ",2,1
37514,15,070300100100002360236," ",2,1
37515,15,070300100100001800179," ",1,1
37516,15,070300100100001660165," ",2,1
37517,15,070300100100001520151," ",1,1
37518,15,070300100100003070307," ",1,1
37519,15,070300100100001240123," ",1,1
37520,15,070300100100001940193," ",2,1
37521,15,070300100100003360335," ",1,1
37522,15,070300100100001100109," ",2,1
37523,15,070300100100002930292," ",1,1
37524,15,070301900000002200220,2,1,1
37525,15,070301900000000040004," ",3,1
37526,15,070301900000000370037," ",3,1
37527,15,070301900000001910191,2,1,1
37528,15,070301900000001050105," ",1,1
37529,15,070301900000001340134," ",4,1
37530,15,070301900000002490249," ",1,1
37531,15,070301900000001620162,2,2,1
37532,15,070301900000000750075," ",4,1
37533,15,070301900000002490250,2,4,1
37534,15,070303500000000310031," ",2,1
37535,15,070303500000000600060," ",2,2
37536,15,070303500000000020002," ",4,2
37537," 6",190100700000001070107," ",1,1
37538," 6",190100700000000290030," ",1,1
37539," 6",190100700000000430043," ",1,1
37540," 6",190100700000001230122," ",1,1
37541," 6",190100700000002030202," ",1,1
37542," 6",190100700000001550154," ",1,1
37543," 6",190100700000002190218," ",1,1
37544," 6",190100700000000750075," ",1,1
37545," 6",190100700000001710170," ",1,1
37546," 6",190100700000002350234," ",1,1
37547," 6",190100700000000590059," ",1,1
37548," 6",190100700000000110012," ",1,1
37549," 6",190100700000001870186," ",1,1
37550," 6",190100700000000270028," ",1,1
37551," 6",190100700000000910091," ",1,1
37552," 6",790501100100000230022," ",5,1
37553," 6",790501100100000750074," ",5,1
37554," 6",790501100100000040003,2,1,1
37555," 6",790501100100001600159,2,5,1
37556," 6",790501100100001430142,2,5,1
37557," 6",790501100100002110210," ",1,1
37558," 6",790501100100000410040," ",5,1
37559," 6",790501100100000400039,2,5,1
37560," 6",790501100100000050004," ",5,1
37561," 6",790501100100001260125," ",5,1
37562," 6",790501100100001770176,2,1,1
37563," 6",790501100100001940193,2,5,1
37564," 6",790500700100001740167," ",5,1
37565," 6",790500700100002020195," ",1,1
37566," 6",790500700100001880181," ",1,1
37567," 6",790500700100000220021," ",1,1
37568," 6",790500700100000620060," ",1,1
37569," 6",790500700100002160208," ",1,1
37570," 6",790500700100001320126," ",1,1
37571," 6",790500700100000050005," ",1,1
37572," 6",790500700100000070007," ",1,1
37573," 6",790500700100001460140," ",5,1
37574," 6",790500700100000480046," ",1,1
37575," 6",790500700100001040099," ",1,1
37576," 6",790500700100001600154," ",1,1
37577," 6",790500700100000340033," ",5,2
37578," 6",790500700100000760072," ",4,2
37579," 6",790500200000003680358," ",1,1
37580," 6",790500200000000320031," ",1,1
37581," 6",790500200000003840374," ",1,1
37582," 6",790500200000002880279," ",1,1
37583," 6",790500200000000800076," ",5,1
37584," 6",790500200000002560248," ",4,1
37585," 6",790500200000001280122," ",1,1
37586," 6",790500200000001920184," ",1,1
37587," 6",790500200000001120108," ",1,1
37588," 6",790500200000000060006," ",5,1
37589," 6",790500200000002400232," ",1,1
37590," 6",790500200000003520343," ",1,1
37591," 6",790500200000002080200," ",1,1
37592," 6",790500200000003200311," ",1,1
37593," 6",790500200000001440137,2,1,1
37594," 6",790500200000001600152," ",5,1
37595," 6",790500200000000150014," ",1,1
37596," 6",790500200000003040295," ",1,1
37597," 6",790500200000000960092," ",5,2
37598," 6",790500200000000240023," ",1,1
37599," 6",790500200000002240216," ",1,1
37600," 6",790500200000002720264," ",1,1
37601," 6",790500200000001760168," ",1,1
37602," 6",790500200000000400039," ",5,1
37603," 6",790400800200000440044," ",5,1
37604," 6",790400800200001390139," ",5,1
37605," 6",790400800200000180018," ",5,1
37606," 6",790400800200000630063," ",1,1
37607," 6",790400800200000240024," ",1,1
37608," 6",790400800200000040004," ",1,1
37609," 6",790400800200000820082," ",5,1
37610," 6",790400800200001200120," ",5,1
37611," 6",790400800200001580156," ",5,1
37612," 6",790400800200001010101," ",5,1
37613," 6",790202600400203560338,1,1,1
37614," 6",790202600400203940376,2,1,1
37615," 6",790202600400204510433,2,5,2
37616," 6",790202600400202420228," ",1,1
37617," 6",790202600400200520048,2,1,1
37618," 6",790202600400200330029," ",1,1
37619," 6",790202600400200900085," ",1,1
37620," 6",790202600400202040191,2,4,2
37621," 6",790202600400202990284,2,1,1
37622," 6",790202600400200710067,2,1,1
37623," 6",790202600400203180301,2,1,1
37624," 6",790202600400201280120,2,1,1
37625," 6",790202600400201090102,2,1,1
37626," 6",790202600400202230209," ",1,1
37627," 6",790202600400201850172," ",5,2
37628," 6",790202600400203750357," ",1,1
37629," 6",790202600400202618001," ",1,1
37630," 6",790202600400200190018," ",1,1
37631," 6",790202600400200120012," ",1,1
37632," 6",790202600400203370320,2,1,1
37633," 6",790202600400200390035,2,1,1
37634," 6",790202600400204130395," ",1,1
37635," 6",790202600400201470137,2,1,1
37636," 6",790201400200002840279," ",4,1
37637," 6",790201400200000180018," ",1,1
37638," 6",790201400200002980184," ",1,1
37639," 6",790201400200001350133," ",1,1
37640," 6",790201400200001160114," ",1,1
37641," 6",790201400200000780076," ",4,1
37642," 6",790201400200002280224," ",1,1
37643," 6",790201400200001710166," ",1,1
37644," 6",790201400200000250025," ",1,1
37645," 6",790201400200002670260," ",2,1
37646," 6",790201400200000380037," ",1,1
37647," 6",790201400200000580057," ",1,1
37648," 6",790201400200000970095," ",4,1
37649," 6",790201400200002100206," ",1,1
37650," 6",790201400200002480241," ",1,1
37651," 6",790102800000002080209,2,1,1
37652," 6",790102800000000720073,2,1,1
37653," 6",790102800000001910192,2,5,1
37654," 6",790102800000000360036,2,1,1
37655," 6",790102800000002420242,1,1,1
37656," 6",790102800000001230124,2,1,1
37657," 6",790102800000000170017," ",5,1
37658," 6",790102800000002250226,2,1,1
37659," 6",790102800000001400141,2,1,1
37660," 6",790102800000001740175,2,1,1
37661," 6",790102800000000370037,2,1,1
37662," 6",790102800000000550056,2,5,2
37663," 6",790102800000000190019,2,1,1
37664," 6",790102800000001060107,2,1,1
37665," 6",790102800000002590259,1,1,1
37666," 6",790102800000000890090," ",1,1
37667," 6",790102700000000030003," ",1,1
37668," 6",790102700000001090106," ",4,1
37669," 6",790102700000001370134," ",1,1
37670," 6",790102700000000670065," ",5,1
37671," 6",790102700000000390036," ",1,1
37672," 6",790102700000000950092," ",4,1
37673," 6",790102700000000090009," ",1,1
37674," 6",790102700000000530051,1,1,1
37675," 6",790102700000000818001," ",1,1
37676," 6",790102700000000180018," ",5,1
37677," 6",790102500000000040004," ",1,1
37678," 6",790102500000000400040," ",1,1
37679," 6",790102500000000920092," ",1,1
37680," 6",790102500000000220022," ",1,1
37681," 6",790102500000000580058," ",1,1
37682," 6",790102500000000750075," ",4,2
37683," 6",790102000100002700244," ",1,1
37684," 6",790102000100002878001," ",1,1
37685," 6",790102000100000500033," ",1,1
37686," 6",790102000100000140009," ",1,1
37687," 6",790102000100003040278," ",1,1
37688," 6",790102000100003380312," ",1,1
37689," 6",790102000100001860161," ",1,1
37690," 6",790102000100002530227," ",1,1
37691," 6",790102000100002030178," ",5,1
37692," 6",790102000100001350114," ",1,1
37693," 6",790102000100001520131," ",1,1
37694," 6",790102000100001010082," ",1,1
37695," 6",790102000100001690145," ",1,1
37696," 6",790102000100000840066," ",1,2
37697," 6",790102000100002370211," ",1,1
37698," 6",790102000100003210295," ",1,1
37699," 6",790102000100000670049," ",1,1
37700," 6",790100900100000320033," ",1,1
37701," 6",790100900100001230122," ",1,1
37702," 6",790100900100002010200," ",1,1
37703," 6",790100900100002910290," ",1,1
37704," 6",790100900100002780277," ",1,1
37705," 6",790100900100002650264," ",1,1
37706," 6",790100900100001360135," ",1,1
37707," 6",790100900100001620161," ",4,1
37708," 6",790100900100001880187," ",1,1
37709," 6",790100900100000180019," ",5,1
37710," 6",790100900100002270226," ",1,1
37711," 6",790100900100000450046," ",1,1
37712," 6",790100900100002390238," ",1,1
37713," 6",790100900100001100110," ",5,1
37714," 6",790100900100001750174," ",5,1
37715," 6",790100900100000040005," ",1,1
37716," 6",790100900100001490148," ",5,1
37717," 6",790100900100000830086," ",1,1
37718," 6",790100900100002140213," ",1,1
37719," 6",790100900100002520251," ",1,1
37720," 6",790100900100000960099," ",5,1
37721," 6",790100800000000470047," ",1,1
37722," 6",790100800000000290029," ",1,1
37723," 6",790100800000003020302," ",1,1
37724," 6",790100800000001320132," ",5,1
37725," 6",790100800000002510251," ",1,1
37726," 6",790100800000001830183," ",1,1
37727," 6",790100800000001150115," ",1,1
37728," 6",790100800000002340234,2,1,1
37729," 6",790100800000000980098," ",1,1
37730," 6",790100800000001660166," ",1,1
37731," 6",790100800000002000200," ",4,1
37732," 6",790100800000001490149," ",1,1
37733," 6",790100800000000810081," ",1,1
37734," 6",790100800000000110011," ",1,1
37735," 6",790100800000002850285," ",1,1
37736," 6",790100800000000640064," ",4,1
37737," 6",790100800000002680268," ",1,1
37738," 6",790100800000002170217," ",1,1
37739," 6",453101000300201970191," ",1,1
37740," 6",453101000300201300122," ",1,1
37741," 6",453101000300200350034," ",1,1
37742," 6",453101000300202030157," ",1,1
37743," 6",453101000300200540053," ",1,1
37744," 6",453101000300200928001," ",1,1
37745," 6",453101000300200160016," ",1,1
37746," 6",453101000300201490139," ",1,1
37747," 6",453101000300201780174," ",1,1
37748," 6",453101000300200730070," ",1,1
37749," 6",453101000300201110103," ",1,1
37750," 6",453001600300100170017," ",1,1
37751," 6",453001600300101640155," ",1,1
37752," 6",453001600300101430135," ",1,1
37753," 6",453001600300100590055," ",2,1
37754," 6",453001600300101850176," ",1,1
37755," 6",453001600300101220113," ",1,1
37756," 6",453001600300101010095," ",1,1
37757," 6",453001600300100800075," ",1,1
37758," 6",453001600300100380037," ",1,1
37759," 6",453000100100000700070," ",5,1
37760," 6",453000100100002790277," ",1,1
37761," 6",453000100100000510051," ",5,1
37762," 6",453000100100000150015," ",1,1
37763," 6",453000100100001080107," ",5,1
37764," 6",453000100100003740369," ",1,1
37765," 6",453000100100002220221," ",5,1
37766," 6",453000100100002600258," ",1,1
37767," 6",453000100100002030202," ",1,1
37768," 6",453000100100001650164," ",4,1
37769," 6",453000100100000320032," ",1,1
37770," 6",453000100100002410240," ",1,1
37771," 6",453000100100003170314," ",1,1
37772," 6",453000100100001270126," ",1,1
37773," 6",453000100100000130013," ",1,1
37774," 6",453000100100001840183," ",1,1
37775," 6",453000100100000890089," ",1,1
37776," 6",453000100100001460145," ",1,1
37777," 6",453000100100003550350," ",1,1
37778," 6",452900800100003330289," ",1,1
37779," 6",452900800100002760241," ",4,1
37780," 6",452900800100001240106," ",1,1
37781," 6",452900800100002190189,2,2,1
37782," 6",452900800100000100008," ",1,1
37783," 6",452900800100002380207," ",1,1
37784," 6",452900800100002570224," ",1,1
37785," 6",452900800100001050089," ",1,1
37786," 6",452900800100001430124," ",5,1
37787," 6",452900800100003520306," ",4,2
37788," 6",452900800100004090357," ",1,1
37789," 6",452900800100003900339," ",5,1
37790," 6",452900800100000480041," ",1,1
37791," 6",452900800100000670056," ",1,1
37792," 6",452900800100003140273," ",1,1
37793," 6",452900800100003710322," ",5,1
37794," 6",452900800100002000171," ",1,1
37795," 6",452900800100000410034," ",1,1
37796," 6",452900800100001620141," ",1,1
37797," 6",452900800100001810156," ",1,1
37798," 6",452900800100000860072," ",1,1
37799," 6",452900800100000030002," ",5,1
37800," 6",452804300200000190014," ",1,1
37801," 6",452804300200004090388," ",4,1
37802," 6",452804300200001690153," ",1,1
37803," 6",452804300200001240111," ",1,1
37804," 6",452804300200002440226," ",1,1
37805," 6",452804300200002590241," ",1,1
37806," 6",452804300200000040002," ",4,2
37807," 6",452804300200002290211," ",1,1
37808," 6",452804300200004690446," ",4,1
37809," 6",452804300200000490042," ",1,1
37810," 6",452804300200000790068," ",1,1
37811," 6",452804300200004240402," ",1,1
37812," 6",452804300200001390124," ",1,1
37813," 6",452804300200004390417," ",1,1
37814," 6",452804300200002140196," ",1,1
37815," 6",452804300200001990182," ",1,2
37816," 6",452804300200000640054," ",1,1
37817," 6",452804300200000940082," ",1,1
37818," 6",452804300200001840167," ",1,1
37819," 6",452804300200002748002," ",1,1
37820," 6",452804300200003340314," ",1,1
37821," 6",452804300200003948001," ",1,1
37822," 6",452804300200004540432," ",1,1
37823," 6",452804300200003640343," ",1,1
37824," 6",452804300200003490328," ",1,1
37825," 6",452804300200001090096," ",1,1
37826," 6",452804300200003790358," ",1,1
37827," 6",452804300200000340029," ",1,1
