RDMD_ID,Region,"Household ID","J1 - Family's main source of water supply","WS1 - Family's main source of drinking water","WS2 - Family's main source of water used for other purposes"
16916,14,440400200000000020002,01,11,"  "
16917,14,440301100000000448002,01,11,"  "
16918,14,440301100000001190080,01,11,"  "
16919,14,440301100000001348006,01,11,"  "
16920,14,440301100000000608003,01,11,"  "
16921,14,440301100000000898005,01,11,"  "
16922,14,440301100000000748004,01,11,"  "
16923,14,440301100000000078001,01,11,"  "
16924,14,440301100000001040072,01,11,"  "
16925,14,440301100000001480102,01,11,"  "
16926,14,440301300000000740061,01,11,"  "
16927,14,440301300000000590049,01,11,"  "
16928,14,440301300000000068001,01,11,"  "
16929,14,440301300000000410035,01,11,"  "
16930,14,440301300000000230020,02,12,"  "
16931,14,440201500100000100007,02,12,"  "
16932,14,440201500100002390208,02,41,"  "
16933,14,440201500100001210098,01,11,"  "
16934,14,440201500100002210191,02,12,"  "
16935,14,440201500100001048002,02,12,"  "
16936,14,440201500100000450039,02,12,"  "
16937,14,440201500100000260020,01,11,"  "
16938,14,440201500100000490043,02,12,"  "
16939,14,440201500100001890160,01,11,"  "
16940,14,440201500100003070265,02,12,"  "
16941,14,440201500100002050175,02,12,"  "
16942,14,440201500100000310025,01,11,"  "
16943,14,440201500100002730235,02,12,"  "
16944,14,440201500100001540129,01,11,"  "
16945,14,440201500100002910250,01,11,"  "
16946,14,440201500100000658001,01,11,"  "
16947,14,440201500100002568003,02,12,"  "
16948,14,440300400000001028001,01,72,11
16949,14,440300400000000850055,02,72,12
16950,14,440300400000000280017,01,72,11
16951,14,440300400000000070005,01,11,"  "
16952,14,440300400000000670046,01,72,11
16953,14,440300400000000490031,01,31,"  "
16954,14,440200400000000230014,02,12,"  "
16955,14,440200400000000350023,02,12,"  "
16956,14,440200400000000480033,02,12,"  "
16957,14,440201400100001150103,02,12,"  "
16958,14,440201400100003160291,02,12,"  "
16959,14,440201400100001630147,01,11,"  "
16960,14,440201400100002680244,01,11,"  "
16961,14,440201400100003560331,02,12,"  "
16962,14,440201400100002530230,02,12,"  "
16963,14,440201400100000400037,01,12,"  "
16964,14,440201400100000120010,02,12,"  "
16965,14,440201400100000700063,02,12,"  "
16966,14,440201400100002380216,01,11,"  "
16967,14,440201400100001780162,01,11,"  "
16968,14,440201400100001470131,01,11,"  "
16969,14,440201400100002080190,01,12,"  "
16970,14,440201400100003460321,02,12,"  "
16971,14,440201400100001000091,01,11,"  "
16972,14,440201400100000250022,01,11,"  "
16973,14,440201400100003050280,02,11,"  "
16974,14,440201400100000850076,02,12,"  "
16975,14,440201400100003250300,01,11,"  "
16976,14,440201400100003350310,01,11,"  "
16977,14,440201400100002230204,02,12,"  "
16978,14,440201400100001310118,02,12,"  "
16979,14,440201400100001930175,02,12,"  "
16980,14,440201400100002950270,01,11,"  "
16981,14,440200300000001030076,02,12,"  "
16982,14,440200300000000010001,01,11,"  "
16983,14,440200300000000530039,02,12,"  "
16984,14,440200300000000330026,02,12,"  "
16985,14,440200300000001510109,01,11,"  "
16986,14,440200300000000140011,01,11,"  "
16987,14,440200300000002150161,01,11,"  "
16988,14,440200300000000200015,02,12,"  "
16989,14,440200300000001820134,01,11,"  "
16990,14,440200300000000860064,01,11,"  "
16991,14,440200300000001990149,01,11,"  "
16992,14,440200300000000690053,01,11,"  "
16993,14,440200300000002310171,01,12,"  "
16994,14,440200300000002158001,02,12,"  "
16995,14,440200300000001180088,02,12,"  "
16996,14,440101100000001640124,02,12,"  "
16997,14,440101100000000450030,01,11,"  "
16998,14,440101100000001490111,01,11,"  "
16999,14,440101100000001780137,01,11,"  "
17000,14,440101100000001040073,01,11,"  "
17001,14,440101100000001340096,01,11,"  "
17002,14,440101100000000300019,01,11,"  "
17003,14,440101100000000900063,01,11,"  "
17004,14,440101100000000150009,01,11,"  "
17005,14,440101100000002070161,01,11,"  "
17006,14,440101100000000750052,01,11,"  "
17007,14,440101100000001920150,01,11,"  "
17008,14,440200200000002028002,01,11,"  "
17009,14,440200200000001580131,01,11,"  "
17010,14,440200200000000380036,01,11,"  "
17011,14,440200200000002178003,01,11,"  "
17012,14,440200200000001730143,01,11,"  "
17013,14,440200200000000840071,01,11,"  "
17014,14,440200200000000180016,02,12,"  "
17015,14,440200200000000998001,01,11,"  "
17016,14,440200200000001130094,01,11,"  "
17017,14,440200200000000190017,02,12,"  "
17018,14,440200200000001430118,01,11,"  "
17019,14,440200200000000550049,02,12,"  "
17020,14,440200200000000700062,01,11,"  "
17021,14,440200200000001280105,01,11,"  "
17022,14,440100700000000088001,01,11,"  "
17023,14,440100700000000040004,01,11,"  "
17024,14,440100700000000268002,01,11,"  "
17025,14,440100700000000220015,01,11,"  "
17026,14,440100700000000450027,01,11,"  "
17027,14,440100700000000600039,01,11,"  "
17028,14,440101000000000400013,02,12,"  "
17029,14,440101000000000460017,02,12,"  "
17030,14,440101000000000920051,02,12,"  "
17031,14,440101000000001070061,02,13,"  "
17032,14,440101000000000298001,02,12,"  "
17033,14,440101000000001370083,02,12,"  "
17034,14,440101000000000610028,01,11,"  "
17035,14,440101000000001220075,02,12,"  "
17036,14,440101000000001610096,02,12,"  "
17037,14,440101000000000778002,02,12,"  "
17038,14,321501200000001000093,01,11,"  "
17039,14,321501200000000780075,02,12,"  "
17040,14,321501200000000210021,01,11,"  "
17041,14,321501200000000670065,02,12,"  "
17042,14,321501200000000560054,01,11,"  "
17043,14,321501200000000080008,01,11,"  "
17044,14,321501200000000440043,01,11,"  "
17045,14,321501200000000330033,01,11,"  "
17046,14,321501200000000890085,01,11,"  "
17047,14,321500800000000910086,03,13,"  "
17048,14,321500800000001810165,06,41,"  "
17049,14,321500800000002100187,06,41,"  "
17050,14,321500800000000170016,06,11,"  "
17051,14,321500800000000130012,06,41,"  "
17052,14,321500800000000610059,01,11,"  "
17053,14,321500800000000460044,06,41,"  "
17054,14,321500800000001950176,03,13,"  "
17055,14,321500800000001060100,06,41,"  "
17056,14,321500800000001210113,06,41,"  "
17057,14,321500800000002250201,02,12,"  "
17058,14,321500800000001510139,06,41,"  "
17059,14,321500800000001660151,02,12,"  "
17060,14,321500800000000300028,06,41,"  "
17061,14,321500800000001360127,06,41,"  "
17062,14,321500900000000170017,02,12,"  "
17063,14,321500900000000860086,02,12,"  "
17064,14,321500900000000970097,01,11,"  "
17065,14,321500900000000310031,02,12,"  "
17066,14,321500900000000530053,02,12,"  "
17067,14,321500900000001080108,02,12,"  "
17068,14,321500900000000420042,01,11,"  "
17069,14,321500900000000040004,01,11,"  "
17070,14,321500900000001190119,01,11,"  "
17071,14,321500900000000750075,01,11,"  "
17072,14,321500900000000640064,02,12,"  "
17073,14,321401100000000350031,02,12,"  "
17074,14,321401100000000690061,02,12,"  "
17075,14,321401100000000460041,01,11,"  "
17076,14,321401100000000130013,03,14,"  "
17077,14,321401100000000020002,02,12,"  "
17078,14,321401700000000190014,01,11,"  "
17079,14,321401700000000630048,01,11,"  "
17080,14,321401700000000410029,01,11,"  "
17081,14,321401700000000520039,02,12,"  "
17082,14,321401700000000300021,02,12,"  "
17083,14,321304300300001420139,04,31,"  "
17084,14,321304300300003320326,01,11,"  "
17085,14,321304300300000030003,07,32,"  "
17086,14,321304300300003510344,01,11,"  "
17087,14,321304300300002370232,01,12,"  "
17088,14,321304300300000850085,04,21,"  "
17089,14,321304300300001990194,01,11,"  "
17090,14,321304300300000660066,01,11,"  "
17091,14,321304300300001230120,01,14,"  "
17092,14,321304300300000020002,07,42,"  "
17093,14,321304300300003700363,01,11,"  "
17094,14,321304300300002750270,01,11,"  "
17095,14,321304300300002940289,01,11,"  "
17096,14,321304300300003130308,01,11,"  "
17097,14,321304300300000240024,01,21,"  "
17098,14,321304300300002180213,07,42,"  "
17099,14,321304300300001610158,01,11,"  "
17100,14,321304300300001040103,01,11,"  "
17101,14,321304300300001800176,01,11,"  "
17102,14,321304300300000450045,01,31,"  "
17103,14,321304300300003890381,06,41,"  "
17104,14,321400500000000140012,01,11,"  "
17105,14,321400500000000370032,02,12,"  "
17106,14,321400500000000260021,01,11,"  "
17107,14,321304200100000100008,01,11,"  "
17108,14,321304200100000580049,01,72,11
17109,14,321304200100000160013,01,11,"  "
17110,14,321304200100000970084,01,11,"  "
17111,14,321304200100001350118,01,11,"  "
17112,14,321304200100000320028,01,72,11
17113,14,321304200100000780067,01,72,11
17114,14,321304200100000370033,01,11,"  "
17115,14,321304200100001160101,01,11,"  "
17116,14,321303700100003180228,04,21,"  "
17117,14,321303700100002738002,01,72,11
17118,14,321303700100000498001,04,72,21
17119,14,321303700100001990142,01,72,12
17120,14,321303700100003030217,04,12,"  "
17121,14,321303700100000790062,02,72,21
17122,14,321303700100002290161,04,72,21
17123,14,321303700100000280019,01,72,11
17124,14,321303700100003480250,01,72,21
17125,14,321303700100002140149,01,72,12
17126,14,321303700100000940072,04,21,"  "
17127,14,321303700100000640049,01,72,11
17128,14,321303700100002440173,04,72,41
17129,14,321303700200001468001,01,72,11
17130,14,321303700200001350096,01,72,11
17131,14,321303700200000580051,01,11,"  "
17132,14,321303700200000330029,01,72,11
17133,14,321303700200001680122,01,11,"  "
17134,14,321303700200001570115,01,72,11
17135,14,321303700200000690058,01,72,21
17136,14,321303700200000470042,01,21,"  "
17137,14,321303700200000238002,01,72,11
17138,14,321303700200000360031,04,72,21
17139,14,321303700200000910067,04,72,21
17140,14,321303700200001240090,04,72,31
17141,14,321303700200000200017,01,91,11
17142,14,321303700200001020075,01,72,11
17143,14,321303700200000090007,01,72,11
17144,14,321303700200001790132,01,72,11
17145,14,321303400300102340218,01,72,11
17146,14,321303400300100380034,02,12,"  "
17147,14,321303400300101630150,02,12,"  "
17148,14,321303400300100360032,01,11,"  "
17149,14,321303400300103600332,02,12,"  "
17150,14,321303400300100910084,02,12,"  "
17151,14,321303400300103060283,01,11,"  "
17152,14,321303400300102700249,01,11,"  "
17153,14,321303400300102160201,01,11,"  "
17154,14,321303400300103420314,01,11,"  "
17155,14,321303400300102520234,01,11,"  "
17156,14,321303400300100730067,01,72,11
17157,14,321303400300100550051,01,11,"  "
17158,14,321303400300103780348,01,11,"  "
17159,14,321303400300101450132,01,11,"  "
17160,14,321303400300103240296,01,11,"  "
17161,14,321303400300101810166,01,11,"  "
17162,14,321303400300101990184,04,12,"  "
17163,14,321303400300100160015,04,21,"  "
17164,14,321303400300102880267,02,12,"  "
17165,14,321302700000001100103,01,11,"  "
17166,14,321302700000000778001,02,12,"  "
17167,14,321302700000000080008,03,14,"  "
17168,14,321302700000000210021,03,12,"  "
17169,14,321302700000000660061,01,11,"  "
17170,14,321302700000000190019,02,14,"  "
17171,14,321302700000000550051,03,12,"  "
17172,14,321302700000000440042,02,12,"  "
17173,14,321302700000000880081,01,11,"  "
17174,14,321302700000000990092,01,11,"  "
17175,14,321303400200000720070,02,12,"  "
17176,14,321303400200001610136,02,12,"  "
17177,14,321303400200000240023,02,12,"  "
17178,14,321303400200000420041,02,12,"  "
17179,14,321303400200000580056,02,12,"  "
17180,14,321303400200001020096,01,11,"  "
17181,14,321303400200000100009,01,11,"  "
17182,14,321303400200001910160,02,12,"  "
17183,14,321303400200000270026,01,11,"  "
17184,14,321303400200001760147,01,11,"  "
17185,14,321303400200000070006,02,12,"  "
17186,14,321303400200000870083,02,12,"  "
17187,14,321300800300001250109,01,11,"  "
17188,14,321300800300000870079,01,72,11
17189,14,321300800300001630141,01,11,"  "
17190,14,321300800300001440124,01,72,11
17191,14,321300800300000490046,01,72,11
17192,14,321300800300000230021,02,12,"  "
17193,14,321300800300001820159,01,72,11
17194,14,321300800300002200193,01,72,11
17195,14,321300800300000020002,04,21,"  "
17196,14,321300800300002010174,01,11,"  "
17197,14,321300800300002390211,01,72,11
17198,14,321300800300000270025,01,72,11
17199,14,321300800300001060092,01,72,11
17200,14,321300801200400070007,01,11,"  "
17201,14,321300801200401190114,04,72,21
17202,14,321300801200401000096,01,11,"  "
17203,14,321300801200402270221,04,11,"  "
17204,14,321300801200400900086,01,11,"  "
17205,14,321300801200400610060,01,11,"  "
17206,14,321300801200401290123,01,21,"  "
17207,14,321300801200400710070,01,41,"  "
17208,14,321300801200400080008,01,11,"  "
17209,14,321300801200400200020,01,11,"  "
17210,14,321300801200402070201,01,11,"  "
17211,14,321300801200401590153,01,11,"  "
17212,14,321300801200401390133,04,31,"  "
17213,14,321300801200400818001,01,11,"  "
17214,14,321300801200401690163,04,21,"  "
17215,14,321300801200401490143,01,11,"  "
17216,14,321300801200401980192,01,11,"  "
17217,14,321300801200401100105,01,72,11
17218,14,321300801200400310031,01,11,"  "
17219,14,321300801200400510050,01,21,"  "
17220,14,321300801200400410040,01,11,"  "
17221,14,321300800100000058001,01,72,11
17222,14,321300800100000060006,01,11,"  "
17223,14,321300800100001580150,01,21,"  "
17224,14,321300800100000840080,01,11,"  "
17225,14,321300800100001430135,01,11,"  "
17226,14,321300800100000390036,02,12,"  "
17227,14,321300800100001730164,01,11,"  "
17228,14,321300800100000690066,01,72,11
17229,14,321300800100000990094,01,11,"  "
17230,14,321300800100000220021,01,11,"  "
17231,14,321300800100002180207,01,11,"  "
17232,14,321300800100000540051,01,11,"  "
17233,14,321300800100002488002,01,11,"  "
17234,14,321300800100002330222,01,11,"  "
17235,14,321300800100001130105,01,11,"  "
17236,14,321300800100001880178,01,11,"  "
17237,14,321101700000000710066,02,12,"  "
17238,14,321101700000000520047,01,11,"  "
17239,14,321101700000001460130,01,11,"  "
17240,14,321101700000000890078,01,11,"  "
17241,14,321101700000001080096,01,11,"  "
17242,14,321101700000000070006,02,12,"  "
17243,14,321101700000001270112,01,11,"  "
17244,14,321101700000000290027,01,11,"  "
17245,14,321300100400200310028,01,11,"  "
17246,14,321300100400200900085,02,12,"  "
17247,14,321300100400202870256,02,12,"  "
17248,14,321300100400202280204,02,12,"  "
17249,14,321300100400200710067,01,11,"  "
17250,14,321300100400202570229,02,12,"  "
17251,14,321300100400200800076,02,12,"  "
17252,14,321300100400202080186,01,11,"  "
17253,14,321300100400201400127,01,11,"  "
17254,14,321300100400200108001,02,12,"  "
17255,14,321300100400201680150,01,72,11
17256,14,321300100400201980176,02,12,"  "
17257,14,321300100400200010001,01,72,12
17258,14,321300100400200610058,01,11,"  "
17259,14,321300100400201100103,02,12,"  "
17260,14,321300100400201000095,01,11,"  "
17261,14,321300100400200210018,01,11,"  "
17262,14,321300100400201780159,01,11,"  "
17263,14,321300100400201600143,01,11,"  "
17264,14,321300100400201500135,01,11,"  "
17265,14,321300100400202180196,01,11,"  "
17266,14,321300100400200510048,01,11,"  "
17267,14,321300100400202480221,02,12,"  "
17268,14,321300100400200410038,01,11,"  "
17269,14,321300100400201300118,01,72,11
17270,14,321300100400202380213,01,11,"  "
17271,14,321300100400202770247,02,12,"  "
17272,14,320902200000000660062,02,12,"  "
17273,14,320902200000003360320,01,11,"  "
17274,14,320902200000002820269,03,14,"  "
17275,14,320902200000000130013,05,32,"  "
17276,14,320902200000002280215,04,72,21
17277,14,320902200000003900368,04,21,"  "
17278,14,320902200000003720352,01,11,"  "
17279,14,320902200000001920180,02,12,"  "
17280,14,320902200000000840080,04,21,"  "
17281,14,320902200000001200114,02,12,"  "
17282,14,320902200000002640251,01,11,"  "
17283,14,320902200000004260398,06,13,"  "
17284,14,320902200000003540337,01,11,"  "
17285,14,320902200000000300028,04,31,"  "
17286,14,320902200000000480046,04,21,"  "
17287,14,320902200000004450415,01,11,"  "
17288,14,320902200000000330031,04,21,"  "
17289,14,320902200000002460233,01,21,"  "
17290,14,320902200000001560149,02,12,"  "
17291,14,320902200000002100197,02,12,"  "
17292,14,320902200000001020097,04,21,"  "
17293,14,320902200000003180302,01,11,"  "
17294,14,320902200000004990467,01,11,"  "
17295,14,320902200000003000285,05,32,"  "
17296,14,320902200000000100010,01,11,"  "
17297,14,321100500000000600056,04,21,"  "
17298,14,321100500000001150108,04,21,"  "
17299,14,321100500000000150015,04,21,"  "
17300,14,321100500000001700160,04,21,"  "
17301,14,321100500000000490046,04,21,"  "
17302,14,321100500000001590149,04,31,"  "
17303,14,321100500000001370128,01,11,"  "
17304,14,321100500000000380036,04,21,"  "
17305,14,321100500000001040097,04,21,"  "
17306,14,321100500000001920182,04,21,"  "
17307,14,321100500000000930086,04,21,"  "
17308,14,321100500000000820077,04,21,"  "
17309,14,321100500000000010001,04,21,"  "
17310,14,321100500000000710067,04,21,"  "
17311,14,321100500000000270026,04,21,"  "
17312,14,321100500000001810171,04,21,"  "
17313,14,321100500000001480138,04,21,"  "
17314,14,321100500000001260118,04,21,"  "
17315,14,320901400000000080008,02,12,"  "
17316,14,320901400000000260026,03,14,"  "
17317,14,320901400000000370036,03,12,"  "
17318,14,320901400000001150109,07,42,"  "
17319,14,320901400000001040098,07,11,"  "
17320,14,320901400000000480047,01,11,"  "
